Group,Br_MCR,NB_MCR,Species_code,Common_name
10_22,10,22,amerob,American Robin
10_22,10,22,baleag,Bald Eagle
10_22,10,22,brebla,Brewer's Blackbird
10_22,10,22,bnhcow,Brown-headed Cowbird
10_22,10,22,cangoo,Canada Goose
10_22,10,22,cedwax,Cedar Waxwing
10_22,10,22,commer,Common Merganser
10_22,10,22,coohaw,Cooper's Hawk
10_22,10,22,gadwal,Gadwall
10_22,10,22,grbher3,Great Blue Heron
10_22,10,22,hoomer,Hooded Merganser
10_22,10,22,mallar3,Mallard
10_22,10,22,moudov,Mourning Dove
10_22,10,22,norfli,Northern Flicker
10_22,10,22,norhar2,Northern Harrier
10_22,10,22,prafal,Prairie Falcon
10_22,10,22,purfin,Purple Finch
10_22,10,22,rethaw,Red-tailed Hawk
10_22,10,22,rewbla,Red-winged Blackbird
10_22,10,22,sancra,Sandhill Crane
10_22,10,22,sonspa,Song Sparrow
10_22,10,22,truswa,Trumpeter Swan
10_22,10,22,whcspa,White-crowned Sparrow
10_24,10,24,y00475,American Coot
10_24,10,24,amecro,American Crow
10_24,10,24,amegfi,American Goldfinch
10_24,10,24,amekes,American Kestrel
10_24,10,24,amerob,American Robin
10_24,10,24,amwpel,American White Pelican
10_24,10,24,amewig,American Wigeon
10_24,10,24,baleag,Bald Eagle
10_24,10,24,brebla,Brewer's Blackbird
10_24,10,24,bnhcow,Brown-headed Cowbird
10_24,10,24,buffle,Bufflehead
10_24,10,24,cangoo,Canada Goose
10_24,10,24,cedwax,Cedar Waxwing
10_24,10,24,comloo,Common Loon
10_24,10,24,coohaw,Cooper's Hawk
10_24,10,24,gadwal,Gadwall
10_24,10,24,grycat,Gray Catbird
10_24,10,24,grbher3,Great Blue Heron
10_24,10,24,gnwtea,Green-winged Teal
10_24,10,24,hoomer,Hooded Merganser
10_24,10,24,lessca,Lesser Scaup
10_24,10,24,mallar3,Mallard
10_24,10,24,moudov,Mourning Dove
10_24,10,24,norfli,Northern Flicker
10_24,10,24,norhar2,Northern Harrier
10_24,10,24,osprey,Osprey
10_24,10,24,pinsis,Pine Siskin
10_24,10,24,purfin,Purple Finch
10_24,10,24,redhea,Redhead
10_24,10,24,rethaw,Red-tailed Hawk
10_24,10,24,rewbla,Red-winged Blackbird
10_24,10,24,rinduc,Ring-necked Duck
10_24,10,24,rudduc,Ruddy Duck
10_24,10,24,sancra,Sandhill Crane
10_24,10,24,sonspa,Song Sparrow
10_24,10,24,treswa,Tree Swallow
10_24,10,24,truswa,Trumpeter Swan
10_24,10,24,whcspa,White-crowned Sparrow
10_28,10,28,y00475,American Coot
10_28,10,28,amecro,American Crow
10_28,10,28,amegfi,American Goldfinch
10_28,10,28,amekes,American Kestrel
10_28,10,28,amerob,American Robin
10_28,10,28,baleag,Bald Eagle
10_28,10,28,bnhcow,Brown-headed Cowbird
10_28,10,28,buffle,Bufflehead
10_28,10,28,cangoo,Canada Goose
10_28,10,28,cedwax,Cedar Waxwing
10_28,10,28,comloo,Common Loon
10_28,10,28,commer,Common Merganser
10_28,10,28,coohaw,Cooper's Hawk
10_28,10,28,evegro,Evening Grosbeak
10_28,10,28,gadwal,Gadwall
10_28,10,28,grycat,Gray Catbird
10_28,10,28,grbher3,Great Blue Heron
10_28,10,28,gnwtea,Green-winged Teal
10_28,10,28,hoomer,Hooded Merganser
10_28,10,28,lessca,Lesser Scaup
10_28,10,28,mallar3,Mallard
10_28,10,28,moudov,Mourning Dove
10_28,10,28,norfli,Northern Flicker
10_28,10,28,norhar2,Northern Harrier
10_28,10,28,pinsis,Pine Siskin
10_28,10,28,purfin,Purple Finch
10_28,10,28,redhea,Redhead
10_28,10,28,rethaw,Red-tailed Hawk
10_28,10,28,rewbla,Red-winged Blackbird
10_28,10,28,rinduc,Ring-necked Duck
10_28,10,28,rudduc,Ruddy Duck
10_28,10,28,sonspa,Song Sparrow
10_31,10,31,y00475,American Coot
10_31,10,31,amegfi,American Goldfinch
10_31,10,31,amekes,American Kestrel
10_31,10,31,amerob,American Robin
10_31,10,31,amwpel,American White Pelican
10_31,10,31,baleag,Bald Eagle
10_31,10,31,bnhcow,Brown-headed Cowbird
10_31,10,31,cedwax,Cedar Waxwing
10_31,10,31,comloo,Common Loon
10_31,10,31,coohaw,Cooper's Hawk
10_31,10,31,grycat,Gray Catbird
10_31,10,31,grbher3,Great Blue Heron
10_31,10,31,hoomer,Hooded Merganser
10_31,10,31,lessca,Lesser Scaup
10_31,10,31,moudov,Mourning Dove
10_31,10,31,norhar2,Northern Harrier
10_31,10,31,osprey,Osprey
10_31,10,31,redhea,Redhead
10_31,10,31,rinduc,Ring-necked Duck
10_31,10,31,rudduc,Ruddy Duck
10_31,10,31,sancra,Sandhill Crane
10_31,10,31,treswa,Tree Swallow
10_33,10,33,y00475,American Coot
10_33,10,33,amekes,American Kestrel
10_33,10,33,amerob,American Robin
10_33,10,33,amwpel,American White Pelican
10_33,10,33,amewig,American Wigeon
10_33,10,33,brebla,Brewer's Blackbird
10_33,10,33,bnhcow,Brown-headed Cowbird
10_33,10,33,buffle,Bufflehead
10_33,10,33,calgul,California Gull
10_33,10,33,cedwax,Cedar Waxwing
10_33,10,33,cintea,Cinnamon Teal
10_33,10,33,comloo,Common Loon
10_33,10,33,commer,Common Merganser
10_33,10,33,coohaw,Cooper's Hawk
10_33,10,33,ferhaw,Ferruginous Hawk
10_33,10,33,gadwal,Gadwall
10_33,10,33,grbher3,Great Blue Heron
10_33,10,33,gnwtea,Green-winged Teal
10_33,10,33,lessca,Lesser Scaup
10_33,10,33,moudov,Mourning Dove
10_33,10,33,norfli,Northern Flicker
10_33,10,33,norhar2,Northern Harrier
10_33,10,33,osprey,Osprey
10_33,10,33,pinsis,Pine Siskin
10_33,10,33,prafal,Prairie Falcon
10_33,10,33,rethaw,Red-tailed Hawk
10_33,10,33,rewbla,Red-winged Blackbird
10_33,10,33,rinduc,Ring-necked Duck
10_33,10,33,rudduc,Ruddy Duck
10_33,10,33,sancra,Sandhill Crane
10_33,10,33,sonspa,Song Sparrow
10_33,10,33,spotow,Spotted Towhee
10_33,10,33,swahaw,Swainson's Hawk
10_33,10,33,treswa,Tree Swallow
10_33,10,33,wesblu,Western Bluebird
10_33,10,33,whcspa,White-crowned Sparrow
10_122,10,122,y00475,American Coot
10_122,10,122,amwpel,American White Pelican
10_122,10,122,bnhcow,Brown-headed Cowbird
10_122,10,122,cintea,Cinnamon Teal
10_122,10,122,grbher3,Great Blue Heron
10_122,10,122,rudduc,Ruddy Duck
10_122,10,122,swahaw,Swainson's Hawk
10_122,10,122,treswa,Tree Swallow
10_134,10,134,y00475,American Coot
10_134,10,134,amwpel,American White Pelican
10_134,10,134,bnhcow,Brown-headed Cowbird
10_134,10,134,cintea,Cinnamon Teal
10_134,10,134,coohaw,Cooper's Hawk
10_134,10,134,gnwtea,Green-winged Teal
10_134,10,134,rudduc,Ruddy Duck
10_134,10,134,spotow,Spotted Towhee
10_134,10,134,swahaw,Swainson's Hawk
10_134,10,134,treswa,Tree Swallow
10_136,10,136,grycat,Gray Catbird
10_141,10,141,amwpel,American White Pelican
10_143,10,143,y00475,American Coot
10_143,10,143,amwpel,American White Pelican
10_143,10,143,cintea,Cinnamon Teal
10_143,10,143,coohaw,Cooper's Hawk
10_143,10,143,grbher3,Great Blue Heron
10_143,10,143,gnwtea,Green-winged Teal
10_143,10,143,lessca,Lesser Scaup
10_143,10,143,moudov,Mourning Dove
10_143,10,143,rudduc,Ruddy Duck
10_145,10,145,amwpel,American White Pelican
10_151,10,151,amwpel,American White Pelican
10_151,10,151,grycat,Gray Catbird
10_151,10,151,grbher3,Great Blue Heron
10_151,10,151,osprey,Osprey
10_151,10,151,treswa,Tree Swallow
10_152,10,152,grycat,Gray Catbird
10_152,10,152,treswa,Tree Swallow
10_155,10,155,amwpel,American White Pelican
10_155,10,155,cintea,Cinnamon Teal
10_156,10,156,amwpel,American White Pelican
10_157,10,157,amwpel,American White Pelican
10_157,10,157,grycat,Gray Catbird
10_157,10,157,grbher3,Great Blue Heron
10_157,10,157,osprey,Osprey
10_157,10,157,swahaw,Swainson's Hawk
10_162,10,162,amekes,American Kestrel
10_162,10,162,amwpel,American White Pelican
10_162,10,162,grycat,Gray Catbird
10_162,10,162,grbher3,Great Blue Heron
10_162,10,162,lessca,Lesser Scaup
10_162,10,162,osprey,Osprey
10_162,10,162,treswa,Tree Swallow
10_171,10,171,osprey,Osprey
10_173,10,173,osprey,Osprey
10_181,10,181,amekes,American Kestrel
10_181,10,181,cintea,Cinnamon Teal
10_182,10,182,cintea,Cinnamon Teal
10_184,10,184,cintea,Cinnamon Teal
10_191,10,191,cintea,Cinnamon Teal
10_192,10,192,amekes,American Kestrel
10_201,10,201,amekes,American Kestrel
10_201,10,201,osprey,Osprey
10_202,10,202,osprey,Osprey
10_203,10,203,osprey,Osprey
10_204,10,204,osprey,Osprey
10_205,10,205,osprey,Osprey
10_212,10,212,amekes,American Kestrel
10_212,10,212,osprey,Osprey
10_214,10,214,amekes,American Kestrel
10_221,10,221,amekes,American Kestrel
10_221,10,221,cintea,Cinnamon Teal
10_221,10,221,swahaw,Swainson's Hawk
10_222,10,222,amekes,American Kestrel
10_222,10,222,swahaw,Swainson's Hawk
10_231,10,231,amekes,American Kestrel
10_231,10,231,swahaw,Swainson's Hawk
10_232,10,232,amekes,American Kestrel
10_232,10,232,cintea,Cinnamon Teal
10_232,10,232,swahaw,Swainson's Hawk
10_241,10,241,amekes,American Kestrel
10_242,10,242,amekes,American Kestrel
11_5,11,5,amerob,American Robin
11_5,11,5,amewig,American Wigeon
11_5,11,5,baleag,Bald Eagle
11_5,11,5,brebla,Brewer's Blackbird
11_5,11,5,buffle,Bufflehead
11_5,11,5,calgul,California Gull
11_5,11,5,comgol,Common Goldeneye
11_5,11,5,coohaw,Cooper's Hawk
11_5,11,5,grbher3,Great Blue Heron
11_5,11,5,gnwtea,Green-winged Teal
11_5,11,5,hoomer,Hooded Merganser
11_5,11,5,lessca,Lesser Scaup
11_5,11,5,mallar3,Mallard
11_5,11,5,merlin,Merlin
11_5,11,5,norfli,Northern Flicker
11_5,11,5,norpin,Northern Pintail
11_5,11,5,rethaw,Red-tailed Hawk
11_5,11,5,rinduc,Ring-necked Duck
11_5,11,5,rudduc,Ruddy Duck
11_5,11,5,sonspa,Song Sparrow
11_5,11,5,spotow,Spotted Towhee
11_5,11,5,truswa,Trumpeter Swan
11_9,11,9,y00475,American Coot
11_9,11,9,amegfi,American Goldfinch
11_9,11,9,amekes,American Kestrel
11_9,11,9,amerob,American Robin
11_9,11,9,amewig,American Wigeon
11_9,11,9,baleag,Bald Eagle
11_9,11,9,brebla,Brewer's Blackbird
11_9,11,9,buffle,Bufflehead
11_9,11,9,calgul,California Gull
11_9,11,9,cangoo,Canada Goose
11_9,11,9,canvas,Canvasback
11_9,11,9,comgol,Common Goldeneye
11_9,11,9,coohaw,Cooper's Hawk
11_9,11,9,ferhaw,Ferruginous Hawk
11_9,11,9,gadwal,Gadwall
11_9,11,9,grbher3,Great Blue Heron
11_9,11,9,gnwtea,Green-winged Teal
11_9,11,9,hoomer,Hooded Merganser
11_9,11,9,lessca,Lesser Scaup
11_9,11,9,mallar3,Mallard
11_9,11,9,merlin,Merlin
11_9,11,9,norfli,Northern Flicker
11_9,11,9,norhar2,Northern Harrier
11_9,11,9,norpin,Northern Pintail
11_9,11,9,norsho,Northern Shoveler
11_9,11,9,prafal,Prairie Falcon
11_9,11,9,rethaw,Red-tailed Hawk
11_9,11,9,rinduc,Ring-necked Duck
11_9,11,9,rudduc,Ruddy Duck
11_9,11,9,sonspa,Song Sparrow
11_9,11,9,spotow,Spotted Towhee
11_9,11,9,truswa,Trumpeter Swan
11_10,11,10,amerob,American Robin
11_10,11,10,amewig,American Wigeon
11_10,11,10,baleag,Bald Eagle
11_10,11,10,buffle,Bufflehead
11_10,11,10,cangoo,Canada Goose
11_10,11,10,comgol,Common Goldeneye
11_10,11,10,ferhaw,Ferruginous Hawk
11_10,11,10,hoomer,Hooded Merganser
11_10,11,10,mallar3,Mallard
11_10,11,10,norfli,Northern Flicker
11_10,11,10,norhar2,Northern Harrier
11_10,11,10,prafal,Prairie Falcon
11_10,11,10,redhea,Redhead
11_10,11,10,rethaw,Red-tailed Hawk
11_10,11,10,rinduc,Ring-necked Duck
11_10,11,10,truswa,Trumpeter Swan
11_11,11,11,amecro,American Crow
11_11,11,11,amegfi,American Goldfinch
11_11,11,11,amerob,American Robin
11_11,11,11,baleag,Bald Eagle
11_11,11,11,blujay,Blue Jay
11_11,11,11,cangoo,Canada Goose
11_11,11,11,cedwax,Cedar Waxwing
11_11,11,11,comgol,Common Goldeneye
11_11,11,11,ferhaw,Ferruginous Hawk
11_11,11,11,mallar3,Mallard
11_11,11,11,merlin,Merlin
11_11,11,11,norfli,Northern Flicker
11_11,11,11,norhar2,Northern Harrier
11_11,11,11,prafal,Prairie Falcon
11_11,11,11,rethaw,Red-tailed Hawk
11_13,11,13,amecro,American Crow
11_13,11,13,amegfi,American Goldfinch
11_13,11,13,amekes,American Kestrel
11_13,11,13,amerob,American Robin
11_13,11,13,baleag,Bald Eagle
11_13,11,13,blujay,Blue Jay
11_13,11,13,bnhcow,Brown-headed Cowbird
11_13,11,13,buffle,Bufflehead
11_13,11,13,cangoo,Canada Goose
11_13,11,13,canvas,Canvasback
11_13,11,13,cedwax,Cedar Waxwing
11_13,11,13,comgol,Common Goldeneye
11_13,11,13,comgra,Common Grackle
11_13,11,13,coohaw,Cooper's Hawk
11_13,11,13,easblu,Eastern Bluebird
11_13,11,13,fiespa,Field Sparrow
11_13,11,13,grbher3,Great Blue Heron
11_13,11,13,hoomer,Hooded Merganser
11_13,11,13,lessca,Lesser Scaup
11_13,11,13,mallar3,Mallard
11_13,11,13,merlin,Merlin
11_13,11,13,moudov,Mourning Dove
11_13,11,13,norfli,Northern Flicker
11_13,11,13,norhar2,Northern Harrier
11_13,11,13,redhea,Redhead
11_13,11,13,rethaw,Red-tailed Hawk
11_13,11,13,ribgul,Ring-billed Gull
11_13,11,13,sancra,Sandhill Crane
11_13,11,13,sonspa,Song Sparrow
11_13,11,13,truswa,Trumpeter Swan
11_14,11,14,amecro,American Crow
11_14,11,14,amegfi,American Goldfinch
11_14,11,14,amerob,American Robin
11_14,11,14,baleag,Bald Eagle
11_14,11,14,blujay,Blue Jay
11_14,11,14,brnthr,Brown Thrasher
11_14,11,14,bnhcow,Brown-headed Cowbird
11_14,11,14,buffle,Bufflehead
11_14,11,14,cangoo,Canada Goose
11_14,11,14,canvas,Canvasback
11_14,11,14,cedwax,Cedar Waxwing
11_14,11,14,comgol,Common Goldeneye
11_14,11,14,comgra,Common Grackle
11_14,11,14,coohaw,Cooper's Hawk
11_14,11,14,easblu,Eastern Bluebird
11_14,11,14,fiespa,Field Sparrow
11_14,11,14,forter,Forster's Tern
11_14,11,14,gadwal,Gadwall
11_14,11,14,grycat,Gray Catbird
11_14,11,14,grbher3,Great Blue Heron
11_14,11,14,gnwtea,Green-winged Teal
11_14,11,14,hoomer,Hooded Merganser
11_14,11,14,lessca,Lesser Scaup
11_14,11,14,merlin,Merlin
11_14,11,14,moudov,Mourning Dove
11_14,11,14,norfli,Northern Flicker
11_14,11,14,norhar2,Northern Harrier
11_14,11,14,redhea,Redhead
11_14,11,14,rethaw,Red-tailed Hawk
11_14,11,14,rewbla,Red-winged Blackbird
11_14,11,14,ribgul,Ring-billed Gull
11_14,11,14,rinduc,Ring-necked Duck
11_14,11,14,rudduc,Ruddy Duck
11_14,11,14,sonspa,Song Sparrow
11_14,11,14,wooduc,Wood Duck
11_15,11,15,y00475,American Coot
11_15,11,15,amecro,American Crow
11_15,11,15,amegfi,American Goldfinch
11_15,11,15,amekes,American Kestrel
11_15,11,15,amerob,American Robin
11_15,11,15,amwpel,American White Pelican
11_15,11,15,amewig,American Wigeon
11_15,11,15,bcnher,Black-crowned Night-Heron
11_15,11,15,brebla,Brewer's Blackbird
11_15,11,15,bnhcow,Brown-headed Cowbird
11_15,11,15,buffle,Bufflehead
11_15,11,15,calgul,California Gull
11_15,11,15,canvas,Canvasback
11_15,11,15,cedwax,Cedar Waxwing
11_15,11,15,cintea,Cinnamon Teal
11_15,11,15,comgol,Common Goldeneye
11_15,11,15,coohaw,Cooper's Hawk
11_15,11,15,ferhaw,Ferruginous Hawk
11_15,11,15,forter,Forster's Tern
11_15,11,15,gadwal,Gadwall
11_15,11,15,grbher3,Great Blue Heron
11_15,11,15,gnwtea,Green-winged Teal
11_15,11,15,hoomer,Hooded Merganser
11_15,11,15,lessca,Lesser Scaup
11_15,11,15,mallar3,Mallard
11_15,11,15,merlin,Merlin
11_15,11,15,moudov,Mourning Dove
11_15,11,15,norfli,Northern Flicker
11_15,11,15,norhar2,Northern Harrier
11_15,11,15,norpin,Northern Pintail
11_15,11,15,norsho,Northern Shoveler
11_15,11,15,prafal,Prairie Falcon
11_15,11,15,rethaw,Red-tailed Hawk
11_15,11,15,rewbla,Red-winged Blackbird
11_15,11,15,ribgul,Ring-billed Gull
11_15,11,15,rinduc,Ring-necked Duck
11_15,11,15,rudduc,Ruddy Duck
11_15,11,15,sancra,Sandhill Crane
11_15,11,15,sonspa,Song Sparrow
11_15,11,15,spotow,Spotted Towhee
11_15,11,15,treswa,Tree Swallow
11_15,11,15,turvul,Turkey Vulture
11_15,11,15,wooduc,Wood Duck
11_16,11,16,amecro,American Crow
11_16,11,16,amerob,American Robin
11_16,11,16,baleag,Bald Eagle
11_16,11,16,calgul,California Gull
11_16,11,16,comgol,Common Goldeneye
11_16,11,16,ferhaw,Ferruginous Hawk
11_16,11,16,merlin,Merlin
11_16,11,16,norfli,Northern Flicker
11_16,11,16,norhar2,Northern Harrier
11_16,11,16,prafal,Prairie Falcon
11_16,11,16,rethaw,Red-tailed Hawk
11_16,11,16,sancra,Sandhill Crane
11_16,11,16,sonspa,Song Sparrow
11_16,11,16,spotow,Spotted Towhee
11_16,11,16,truswa,Trumpeter Swan
11_18,11,18,y00475,American Coot
11_18,11,18,amecro,American Crow
11_18,11,18,amegfi,American Goldfinch
11_18,11,18,amekes,American Kestrel
11_18,11,18,amerob,American Robin
11_18,11,18,amewig,American Wigeon
11_18,11,18,baleag,Bald Eagle
11_18,11,18,blujay,Blue Jay
11_18,11,18,brebla,Brewer's Blackbird
11_18,11,18,brnthr,Brown Thrasher
11_18,11,18,bnhcow,Brown-headed Cowbird
11_18,11,18,cangoo,Canada Goose
11_18,11,18,canvas,Canvasback
11_18,11,18,cedwax,Cedar Waxwing
11_18,11,18,comgol,Common Goldeneye
11_18,11,18,coohaw,Cooper's Hawk
11_18,11,18,easblu,Eastern Bluebird
11_18,11,18,ferhaw,Ferruginous Hawk
11_18,11,18,fiespa,Field Sparrow
11_18,11,18,gadwal,Gadwall
11_18,11,18,grbher3,Great Blue Heron
11_18,11,18,gnwtea,Green-winged Teal
11_18,11,18,hoomer,Hooded Merganser
11_18,11,18,mallar3,Mallard
11_18,11,18,merlin,Merlin
11_18,11,18,moudov,Mourning Dove
11_18,11,18,norfli,Northern Flicker
11_18,11,18,norhar2,Northern Harrier
11_18,11,18,norpin,Northern Pintail
11_18,11,18,norsho,Northern Shoveler
11_18,11,18,prafal,Prairie Falcon
11_18,11,18,redhea,Redhead
11_18,11,18,rethaw,Red-tailed Hawk
11_18,11,18,rewbla,Red-winged Blackbird
11_18,11,18,ribgul,Ring-billed Gull
11_18,11,18,rinduc,Ring-necked Duck
11_18,11,18,rudduc,Ruddy Duck
11_18,11,18,sancra,Sandhill Crane
11_18,11,18,sonspa,Song Sparrow
11_18,11,18,spotow,Spotted Towhee
11_20,11,20,y00475,American Coot
11_20,11,20,amecro,American Crow
11_20,11,20,amegfi,American Goldfinch
11_20,11,20,amekes,American Kestrel
11_20,11,20,amerob,American Robin
11_20,11,20,amwpel,American White Pelican
11_20,11,20,amewig,American Wigeon
11_20,11,20,bcnher,Black-crowned Night-Heron
11_20,11,20,blujay,Blue Jay
11_20,11,20,buwtea,Blue-winged Teal
11_20,11,20,brebla,Brewer's Blackbird
11_20,11,20,brnthr,Brown Thrasher
11_20,11,20,bnhcow,Brown-headed Cowbird
11_20,11,20,buffle,Bufflehead
11_20,11,20,cangoo,Canada Goose
11_20,11,20,canvas,Canvasback
11_20,11,20,cedwax,Cedar Waxwing
11_20,11,20,cintea,Cinnamon Teal
11_20,11,20,comgra,Common Grackle
11_20,11,20,coohaw,Cooper's Hawk
11_20,11,20,easblu,Eastern Bluebird
11_20,11,20,fiespa,Field Sparrow
11_20,11,20,forter,Forster's Tern
11_20,11,20,gadwal,Gadwall
11_20,11,20,graspa,Grasshopper Sparrow
11_20,11,20,grycat,Gray Catbird
11_20,11,20,grbher3,Great Blue Heron
11_20,11,20,gnwtea,Green-winged Teal
11_20,11,20,hoomer,Hooded Merganser
11_20,11,20,lessca,Lesser Scaup
11_20,11,20,lesyel,Lesser Yellowlegs
11_20,11,20,mallar3,Mallard
11_20,11,20,merlin,Merlin
11_20,11,20,moudov,Mourning Dove
11_20,11,20,norfli,Northern Flicker
11_20,11,20,norhar2,Northern Harrier
11_20,11,20,norpin,Northern Pintail
11_20,11,20,norsho,Northern Shoveler
11_20,11,20,osprey,Osprey
11_20,11,20,pipplo,Piping Plover
11_20,11,20,prafal,Prairie Falcon
11_20,11,20,redhea,Redhead
11_20,11,20,rethaw,Red-tailed Hawk
11_20,11,20,rewbla,Red-winged Blackbird
11_20,11,20,ribgul,Ring-billed Gull
11_20,11,20,rinduc,Ring-necked Duck
11_20,11,20,rudduc,Ruddy Duck
11_20,11,20,sancra,Sandhill Crane
11_20,11,20,sonspa,Song Sparrow
11_20,11,20,spotow,Spotted Towhee
11_20,11,20,treswa,Tree Swallow
11_20,11,20,turvul,Turkey Vulture
11_20,11,20,wooduc,Wood Duck
11_22,11,22,amecro,American Crow
11_22,11,22,amegfi,American Goldfinch
11_22,11,22,amekes,American Kestrel
11_22,11,22,amerob,American Robin
11_22,11,22,baleag,Bald Eagle
11_22,11,22,blujay,Blue Jay
11_22,11,22,brebla,Brewer's Blackbird
11_22,11,22,bnhcow,Brown-headed Cowbird
11_22,11,22,cangoo,Canada Goose
11_22,11,22,canvas,Canvasback
11_22,11,22,cedwax,Cedar Waxwing
11_22,11,22,comgol,Common Goldeneye
11_22,11,22,comgra,Common Grackle
11_22,11,22,coohaw,Cooper's Hawk
11_22,11,22,easblu,Eastern Bluebird
11_22,11,22,fiespa,Field Sparrow
11_22,11,22,gadwal,Gadwall
11_22,11,22,grbher3,Great Blue Heron
11_22,11,22,hoomer,Hooded Merganser
11_22,11,22,mallar3,Mallard
11_22,11,22,merlin,Merlin
11_22,11,22,moudov,Mourning Dove
11_22,11,22,norfli,Northern Flicker
11_22,11,22,norhar2,Northern Harrier
11_22,11,22,prafal,Prairie Falcon
11_22,11,22,rethaw,Red-tailed Hawk
11_22,11,22,rewbla,Red-winged Blackbird
11_22,11,22,ribgul,Ring-billed Gull
11_22,11,22,sancra,Sandhill Crane
11_22,11,22,sonspa,Song Sparrow
11_22,11,22,truswa,Trumpeter Swan
11_24,11,24,y00475,American Coot
11_24,11,24,amecro,American Crow
11_24,11,24,amegfi,American Goldfinch
11_24,11,24,amekes,American Kestrel
11_24,11,24,amerob,American Robin
11_24,11,24,amwpel,American White Pelican
11_24,11,24,amewig,American Wigeon
11_24,11,24,baleag,Bald Eagle
11_24,11,24,blujay,Blue Jay
11_24,11,24,buwtea,Blue-winged Teal
11_24,11,24,brebla,Brewer's Blackbird
11_24,11,24,brnthr,Brown Thrasher
11_24,11,24,bnhcow,Brown-headed Cowbird
11_24,11,24,buffle,Bufflehead
11_24,11,24,cangoo,Canada Goose
11_24,11,24,canvas,Canvasback
11_24,11,24,cedwax,Cedar Waxwing
11_24,11,24,comgol,Common Goldeneye
11_24,11,24,comgra,Common Grackle
11_24,11,24,coohaw,Cooper's Hawk
11_24,11,24,easblu,Eastern Bluebird
11_24,11,24,fiespa,Field Sparrow
11_24,11,24,forter,Forster's Tern
11_24,11,24,gadwal,Gadwall
11_24,11,24,graspa,Grasshopper Sparrow
11_24,11,24,grycat,Gray Catbird
11_24,11,24,grbher3,Great Blue Heron
11_24,11,24,gnwtea,Green-winged Teal
11_24,11,24,hoomer,Hooded Merganser
11_24,11,24,lessca,Lesser Scaup
11_24,11,24,lesyel,Lesser Yellowlegs
11_24,11,24,mallar3,Mallard
11_24,11,24,merlin,Merlin
11_24,11,24,moudov,Mourning Dove
11_24,11,24,norfli,Northern Flicker
11_24,11,24,norhar2,Northern Harrier
11_24,11,24,norpin,Northern Pintail
11_24,11,24,norsho,Northern Shoveler
11_24,11,24,osprey,Osprey
11_24,11,24,ovenbi1,Ovenbird
11_24,11,24,pipplo,Piping Plover
11_24,11,24,redhea,Redhead
11_24,11,24,rethaw,Red-tailed Hawk
11_24,11,24,rewbla,Red-winged Blackbird
11_24,11,24,ribgul,Ring-billed Gull
11_24,11,24,rinduc,Ring-necked Duck
11_24,11,24,rudduc,Ruddy Duck
11_24,11,24,sancra,Sandhill Crane
11_24,11,24,sonspa,Song Sparrow
11_24,11,24,treswa,Tree Swallow
11_24,11,24,truswa,Trumpeter Swan
11_24,11,24,turvul,Turkey Vulture
11_24,11,24,wooduc,Wood Duck
11_28,11,28,y00475,American Coot
11_28,11,28,amecro,American Crow
11_28,11,28,amegfi,American Goldfinch
11_28,11,28,amekes,American Kestrel
11_28,11,28,amerob,American Robin
11_28,11,28,baleag,Bald Eagle
11_28,11,28,blujay,Blue Jay
11_28,11,28,brnthr,Brown Thrasher
11_28,11,28,bnhcow,Brown-headed Cowbird
11_28,11,28,buffle,Bufflehead
11_28,11,28,cangoo,Canada Goose
11_28,11,28,canvas,Canvasback
11_28,11,28,cedwax,Cedar Waxwing
